1^^850^^http://www.dbnl.org/tekst/blok013gesc01_01/blok013gesc01_01_0007.php^^1^^1
2^^867^^http://www.dbnl.org/tekst/_jaa003190801_01/_jaa003190801_01_0009.php^^1^^1
3^^1624^^http://www.literatuurgeschiedenis.nl/lg/goudeneeuw/tekst/lgge105.html^^2^^1
4^^1968^^http://www.geheugenvannederland.nl/?/nl/items/ANP01:14340106^^4^^1
5^^17 maart^^http://resolver.kb.nl/resolve?urn=KBNRC01:000030697:mpeg21:p004^^3^^1
6^^2 mei^^http://resolver.kb.nl/resolve?urn=KBNRC01:000031160:mpeg21:a0051^^3^^1
7^^19 juni^^http://resolver.kb.nl/resolve?urn=KBNRC01:000030360:mpeg21:p001^^2^^1
8^^8 juli^^http://resolver.kb.nl/resolve?urn=KBNRC01:000029983:mpeg21:a0056^^4^^1
9^^10 juli^^http://resolver.kb.nl/resolve?urn=KBNRC01:000029551:mpeg21:p004^^3^^1
10^^13 november^^http://resolver.kb.nl/resolve?urn=KBNRC01:000030207:mpeg21:p001^^3^^1
11^^24 december^^http://resolver.kb.nl/resolve?urn=ddd:010031321:mpeg21:a0067^^3^^1
12^^...die Revolutie niet begrepen!...^^http://.%20http://resources3.kb.nl/010635000/pdf/DDD_010639735.pdf^^16^^11
13^^...die Revolutie niet begrepen!...^^http://resolver.kb.nl/resolve?urn=ddd:011187979:mpeg21:pdf^^16^^11
14^^...die Revolutie niet begrepen!...^^http://resolver.kb.nl/resolve?urn=ddd:011187973:mpeg21:pdf^^16^^11
15^^...die Revolutie niet begrepen!...^^http://resolver.kb.nl/resolve?urn=ddd:011187727:mpeg21:pdf^^16^^11
16^^...die Revolutie niet begrepen!...^^http://resolver.kb.nl/resolve?urn=ddd:010639706:mpeg21:pdf^^16^^11
17^^...die Revolutie niet begrepen!...^^http://resolver.kb.nl/resolve?urn=ddd:010639721:mpeg21:pdf^^16^^11
18^^...die Revolutie niet begrepen!...^^http://resolver.kb.nl/resolve?urn=ddd:010960482:mpeg21:pdf^^16^^11
19^^...die Revolutie niet begrepen!...^^http://resolver.kb.nl/resolve?urn=ddd:010960430:mpeg21:pdf^^16^^11
20^^...die Revolutie niet begrepen!...^^http://resolver.kb.nl/resolve?urn=ddd:010960438:mpeg21:pdf^^16^^11
21^^...die Revolutie niet begrepen!...^^http://resolver.kb.nl/resolve?urn=ddd:010639736:mpeg21:pdf^^16^^11
22^^...die Revolutie niet begrepen!...^^http://resolver.kb.nl/resolve?urn=sgd:19791980:0006672:pdf^^16^^11
23^^10 (getal)^^http://www.dbnl.org/tekst/benj004ency01_01/benj004ency01_01_0004.htm#a0103^^3^^1
